song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
A Shot In The Arm,47.0,259800.0,0.0486,0.556,0.787,2.05e-05,2.0,0.0966,-5.006,1.0,0.0305,126.356,4.0,0.5710000000000001
A Simple Song,62.0,216013.0,0.87,0.613,0.199,0.000218,5.0,0.104,-16.36,1.0,0.0298,77.104,4.0,0.376
A Six Pack To Go,32.0,129360.0,0.489,0.67,0.413,0.00251,9.0,0.119,-14.734000000000002,1.0,0.18,165.82299999999995,4.0,0.593
A Sky Full of Flowers,63.0,218692.0,0.99,0.324,0.0645,0.929,6.0,0.19,-26.821,1.0,0.0436,101.942,4.0,0.0396
A Sky Full of Stars,63.0,267866.0,0.00622,0.545,0.675,0.00197,6.0,0.214,-6.468,1.0,0.0279,124.973,4.0,0.16
A Song With No Name,62.0,243042.0,0.8740000000000001,0.534,0.127,0.774,6.0,0.112,-15.385,1.0,0.0358,128.368,4.0,0.181
A Teenager In Love,62.0,153866.0,0.635,0.564,0.283,0.0,1.0,0.188,-13.624,1.0,0.0407,78.715,4.0,0.6779999999999999
A Thousand Miles,48.5,237440.0,0.321,0.507,0.8260000000000001,0.0,11.0,0.2265,-3.784,1.0,0.037500000000000006,94.84899999999999,4.0,0.3295
A Thousand Miles (Live Acoustic),24.0,278346.0,0.88,0.44,0.236,3.09e-05,11.0,0.108,-7.7120000000000015,1.0,0.0279,83.935,4.0,0.329
A Thousand Miles - Single Version,24.0,237920.0,0.264,0.5660000000000001,0.825,0.0,11.0,0.218,-4.504,1.0,0.0383,94.991,4.0,0.278
A Time of Wonder,69.0,169617.0,0.99,0.29,0.191,0.8909999999999999,4.0,0.101,-19.107,0.0,0.0377,165.53599999999997,3.0,0.219
A Trigger Full of Promises,47.0,228720.0,3.4899999999999995e-05,0.322,0.971,5.89e-05,7.0,0.211,-2.801,1.0,0.155,139.94,4.0,0.3229999999999999
A White Sport Coat (with Ray Conniff),33.0,148600.0,0.8109999999999999,0.622,0.648,0.000212,1.0,0.146,-8.825,1.0,0.0308,114.055,4.0,0.8079999999999999
A Whiter Shade Of Pale,67.0,248946.0,0.504,0.249,0.66,0.0026,0.0,0.0891,-6.905,1.0,0.0342,149.813,4.0,0.435
A Woman Like You,64.0,209786.0,0.245,0.5920000000000001,0.584,0.0,7.0,0.0862,-7.4220000000000015,1.0,0.0305,160.048,4.0,0.371
A donde va el amor,34.0,200867.0,0.202,0.586,0.6629999999999999,0.0,6.0,0.193,-4.085,0.0,0.0284,138.035,4.0,0.495
A to Z,47.0,208383.0,0.103,0.711,0.675,0.0,9.0,0.268,-7.134,0.0,0.0699,120.031,4.0,0.682
A-Punk,69.0,137760.0,0.010333333333333333,0.5489999999999999,0.8176666666666667,0.050800000000000005,2.0,0.15233333333333332,-4.4816666666666665,1.0,0.05123333333333333,174.96966666666665,4.0,0.852
A-YO,23.0,207720.0,0.101,0.664,0.889,0.0,7.0,0.111,-5.675,1.0,0.155,149.955,4.0,0.927
ABC,65.66666666666667,177528.33333333334,0.47500000000000003,0.7186666666666666,0.773,0.00041900000000000005,8.0,0.106,-9.103666666666667,1.0,0.04376666666666667,93.66233333333332,4.0,0.9533333333333333
ABCD (Friend Zone),67.0,168787.0,0.352,0.856,0.412,0.0,1.0,0.0873,-7.598,1.0,0.0588,140.001,4.0,0.5329999999999999
ADORABLE,45.0,209007.0,0.392,0.607,0.715,0.0,10.0,0.375,-4.7410000000000005,1.0,0.2,179.982,4.0,0.741
AFRO TRAP Part.7 (La Puissance) - Major Lazer Remix,0.0,190952.0,0.0233,0.885,0.885,1.53e-05,8.0,0.0795,-4.263999999999999,0.0,0.226,126.063,4.0,0.912
AFTERPRTY,36.0,205518.0,0.0264,0.639,0.8240000000000001,0.0,8.0,0.198,-6.6770000000000005,0.0,0.197,160.031,4.0,0.675
AGEN WIDA,33.0,199047.0,0.0114,0.784,0.913,0.00162,1.0,0.0831,-1.208,1.0,0.177,126.054,4.0,0.59
AKWAABA,58.0,206829.0,0.0203,0.8809999999999999,0.862,0.113,2.0,0.0638,-4.974,1.0,0.0525,123.062,4.0,0.213
AMERICAN GODS,43.0,203079.0,0.0128,0.515,0.8390000000000001,1.7e-06,10.0,0.0776,-4.584,1.0,0.0608,155.05,4.0,0.6829999999999999
AND WHAT,57.0,224571.0,0.596,0.7759999999999999,0.657,0.0,2.0,0.141,-7.186,1.0,0.339,139.746,4.0,0.507
APES**T,52.0,264853.0,0.016,0.698,0.7829999999999999,0.0,2.0,0.176,-6.502999999999999,1.0,0.266,160.034,4.0,0.378
APESHIT,78.0,264853.0,0.0133,0.705,0.784,0.0,2.0,0.168,-6.477,1.0,0.271,160.035,4.0,0.377
ATA,65.0,187320.0,0.015,0.7170000000000001,0.496,0.0,5.0,0.139,-6.263,0.0,0.045,140.01,4.0,0.301
ATLiens,66.0,230693.0,0.0294,0.918,0.7340000000000001,7.9e-06,11.0,0.191,-2.832,0.0,0.269,97.044,4.0,0.608
ATM,77.0,216726.0,0.115,0.7190000000000001,0.4970000000000001,0.0,8.0,0.0898,-7.661,1.0,0.6809999999999999,81.65100000000002,4.0,0.345
Aahhyeahh,67.0,185491.0,0.0223,0.631,0.67,0.138,3.0,0.358,-9.829,1.0,0.0622,144.983,4.0,0.0611
Aalam E Yekrangee,37.0,290920.0,0.369,0.623,0.428,1.3699999999999998e-05,2.0,0.0529,-13.345,0.0,0.0946,125.066,3.0,0.594
Aashianeh,19.0,328560.0,0.481,0.511,0.81,0.0,4.0,0.191,-5.124,1.0,0.133,141.635,4.0,0.785
Ab Ovo,23.0,288280.0,0.992,0.393,0.0429,0.925,9.0,0.0821,-25.727,0.0,0.0341,135.405,4.0,0.0394
Abalone Cove,42.0,220000.0,0.913,0.185,0.0924,0.888,10.0,0.343,-24.656,0.0,0.0404,80.135,5.0,0.0389
Abel,50.0,217026.0,0.000348,0.342,0.944,0.257,0.0,0.0848,-3.873,1.0,0.0489,158.805,4.0,0.413
Abilene,39.0,133333.0,0.445,0.63,0.448,1.4300000000000004e-05,5.0,0.271,-15.015,1.0,0.0271,104.024,4.0,0.753
Abisko,63.0,136344.0,0.966,0.307,0.0825,0.8440000000000001,10.0,0.111,-20.958,1.0,0.0385,138.539,4.0,0.0421
Above And Beyond,39.0,148000.0,0.597,0.52,0.525,0.0,8.0,0.0847,-7.449,1.0,0.0412,147.601,5.0,0.743
Above The Clouds - Feat. Inspectah Deck,60.0,221626.0,0.312,0.462,0.944,0.000149,8.0,0.3670000000000001,-2.938,1.0,0.315,172.33,4.0,0.65
Above The Law,3.0,237876.0,0.0488,0.621,0.958,0.0,9.0,0.674,-2.576,0.0,0.115,79.944,4.0,0.8420000000000001
Above the Clouds,55.0,150533.5,0.399,0.7705,0.5245,0.2711815,1.0,0.10285,-9.283000000000001,0.5,0.31589999999999996,100.99550000000002,4.0,0.365
Abrázame Muy Fuerte,71.0,239426.0,0.6890000000000001,0.515,0.387,0.0,4.0,0.126,-7.343,0.0,0.0567,135.739,4.0,0.312
Absent Ones,35.0,179181.0,0.0139,0.473,0.91,0.079,0.0,0.153,-4.158,1.0,0.0907,110.036,4.0,0.434
Absolute Zero,53.5,229835.0,0.0001075,0.552,0.9875,0.27449999999999997,3.5,0.8554999999999999,-2.741,0.5,0.07895,139.9475,4.0,0.6045
Absolute in Doubt,69.0,227026.0,0.0219,0.733,0.66,0.0,4.0,0.151,-6.87,0.0,0.0436,138.034,4.0,0.259
Absolutely (Story of a Girl) - Radio Mix,68.0,189333.0,0.000891,0.481,0.94,0.0,7.0,0.0939,-5.204,1.0,0.066,96.493,4.0,0.66
Abu Debe,58.0,196003.0,0.134,0.718,0.57,0.0,7.0,0.123,-5.823,0.0,0.0525,119.778,4.0,0.159
Abusadora,57.0,280640.0,0.0648,0.639,0.88,0.00106,7.0,0.0368,-4.957,1.0,0.224,84.652,4.0,0.552
Abyss,41.0,257092.0,0.7879999999999999,0.644,0.038,0.948,6.0,0.111,-24.141,0.0,0.0416,100.014,4.0,0.116
Access,24.0,195454.0,0.0529,0.726,0.752,0.145,7.0,0.201,-7.401,0.0,0.0931,128.035,4.0,0.174
Accusations,62.0,279706.0,0.453,0.901,0.283,0.000111,6.0,0.0858,-10.156,0.0,0.0769,118.963,4.0,0.333
Ace,66.0,182752.0,0.8649999999999999,0.6869999999999999,0.509,0.0,10.0,0.12,-9.173,1.0,0.405,106.892,4.0,0.6509999999999999
Ace of Spades,74.0,165906.0,0.00242,0.317,0.981,0.00677,6.0,0.0852,-7.102,1.0,0.174,140.079,4.0,0.234
Achoo,50.0,244000.0,0.1669999999999999,0.659,0.8390000000000001,0.0,2.0,0.389,-4.106,1.0,0.162,119.935,4.0,0.624
Acoustic,31.0,172199.0,0.785,0.88,0.245,3.19e-05,9.0,0.0979,-10.245,1.0,0.446,76.006,4.0,0.638
Across The Universe - Remastered 2009,66.0,228133.0,0.361,0.257,0.412,8.68e-05,1.0,0.0702,-11.788,1.0,0.0287,152.126,4.0,0.858
Across The Universe - Sleep version,30.0,256206.0,0.612,0.511,0.13,0.897,2.0,0.106,-19.028,1.0,0.0324,130.01,4.0,0.0438
Act My Age,61.0,198653.0,0.00287,0.495,0.883,2.26e-05,6.0,0.0978,-4.722,1.0,0.0402,135.899,4.0,0.642
Act Naturally,55.0,143693.0,0.336,0.552,0.474,0.0,7.0,0.173,-6.847,1.0,0.0275,92.156,4.0,0.7
Act a Fool (feat. Bok Nero),47.0,176341.0,0.112,0.654,0.912,0.0,11.0,0.148,-3.175,1.0,0.345,75.069,4.0,0.226
Actin' Different,33.0,228000.0,0.0216,0.843,0.64,0.0,7.0,0.0791,-7.807,0.0,0.27,147.006,4.0,0.672
Actor,44.0,168030.0,0.16,0.907,0.35,7.69e-06,4.0,0.3670000000000001,-11.106,0.0,0.131,128.02,4.0,0.377
Acuerdate de Mi,21.0,204043.0,0.165,0.5589999999999999,0.644,3.98e-06,0.0,0.297,-6.189,1.0,0.0306,104.972,4.0,0.495
Acángana,48.0,228933.0,0.606,0.71,0.636,1.49e-05,8.0,0.107,-8.332,1.0,0.0434,94.096,4.0,0.962
Add To Me - Recorded At Spotify Studios NYC,50.0,220546.0,0.662,0.605,0.328,0.0,9.0,0.41,-12.121,0.0,0.15,169.175,4.0,0.934
Addicted To Ballin' (feat. ScHoolboy Q),54.0,163840.0,0.278,0.667,0.459,0.0,4.0,0.0951,-6.476,0.0,0.426,99.883,4.0,0.186
Addicted To Love,65.0,363640.0,0.361,0.7020000000000001,0.59,3.91e-06,2.0,0.0512,-12.76,1.0,0.0302,111.57,4.0,0.973
Addicted To That Rush,4.0,284973.0,0.0537,0.46,0.974,7.95e-06,2.0,0.329,-5.095,1.0,0.156,112.684,4.0,0.444
Addictive,18.0,226146.0,0.0892,0.7,0.6729999999999999,0.000145,11.0,0.179,-6.67,0.0,0.17,99.274,4.0,0.338
Adding Up,59.333333333333336,206001.0,0.35233333333333333,0.8313333333333333,0.8386666666666667,0.0,3.0,0.26866666666666666,-2.707666666666667,1.0,0.31433333333333335,134.94333333333336,4.0,0.516
Adele,53.0,203075.0,0.892,0.485,0.18,0.0982,2.0,0.111,-18.588,1.0,0.0419,136.159,4.0,0.138
Adia,56.0,244666.0,0.722,0.526,0.37,0.0,3.0,0.157,-10.535,1.0,0.025,76.002,4.0,0.251
Adieu bientôt,72.0,211306.0,0.385,0.795,0.648,0.0,8.0,0.1,-7.616,0.0,0.17,140.02700000000002,4.0,0.25
"Adieu, Pt. II",56.0,252413.0,0.114,0.773,0.631,0.858,11.0,0.133,-6.771,0.0,0.0395,115.992,4.0,0.0808
Adios Adios Amor,30.0,290125.0,0.552,0.329,0.316,0.0,7.0,0.126,-10.123,1.0,0.0273,92.34,4.0,0.327
Adore - Piano Unplugged,53.0,197573.0,0.7390000000000001,0.5710000000000001,0.313,0.0,0.0,0.113,-9.833,1.0,0.0657,64.531,4.0,0.163
Adorn,57.0,193146.0,0.0543,0.625,0.5760000000000001,4.07e-05,11.0,0.187,-5.693,0.0,0.175,179.063,4.0,0.235
Adrian,64.0,212485.0,0.0439,0.695,0.8690000000000001,9.940000000000004e-05,3.0,0.1669999999999999,-3.844,1.0,0.0637,112.949,4.0,0.32
Adriatic,35.0,177658.0,0.000414,0.354,0.91,0.205,1.0,0.456,-5.831,1.0,0.043,154.99,4.0,0.362
Adult Nightmares,41.0,150139.0,0.757,0.4,0.136,0.378,7.0,0.252,-19.331,1.0,0.0456,80.905,3.0,0.341
Aerolínea Carrillo,81.0,174275.0,0.337,0.669,0.561,0.0,1.0,0.198,-6.613,1.0,0.0318,114.405,3.0,0.867
Aeroplane,24.0,231408.0,0.7879999999999999,0.408,0.271,0.436,2.0,0.112,-11.92,1.0,0.0314,96.078,4.0,0.313
Afraid,62.0,220043.0,0.355,0.726,0.296,0.0,4.0,0.112,-7.859,0.0,0.0393,123.942,4.0,0.148
Afraid of Heights,39.0,225680.0,0.000168,0.5429999999999999,0.991,1.31e-05,9.0,0.374,-2.78,0.0,0.0668,150.031,4.0,0.7659999999999999
Africa,71.66666666666667,321795.3333333333,0.37399999999999994,0.6893333333333332,0.3586666666666667,0.04238633333333333,9.0,0.27340000000000003,-15.354333333333335,1.0,0.09186666666666667,93.39633333333332,4.0,0.614
Afro Mambo,29.0,225173.0,0.6579999999999999,0.425,0.83,0.112,10.0,0.575,-6.142,1.0,0.108,120.564,4.0,0.696
Afro Shingaling,26.0,237944.0,0.629,0.591,0.753,0.0,5.0,0.6859999999999999,-8.043,1.0,0.0304,140.42,4.0,0.961
Afrodisia,7.0,287555.0,0.365,0.645,0.524,0.0219,5.0,0.106,-11.892,1.0,0.0439,111.927,4.0,0.8009999999999999
After All,55.0,276333.0,0.035,0.534,0.893,1.76e-05,9.0,0.134,-6.311,0.0,0.0329,153.965,4.0,0.338
After Dark,56.0,289560.0,0.0386,0.65,0.429,0.0,2.0,0.139,-13.071,1.0,0.192,141.855,4.0,0.333
After Rain,21.0,294000.0,0.505,0.48,0.418,0.00416,11.0,0.11,-9.622,0.0,0.0312,132.404,4.0,0.319
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",69.33333333333333,207454.0,0.302,0.7126666666666668,0.6583333333333333,0.0016016666666666668,4.0,0.22766666666666668,-6.719,0.0,0.12933333333333333,79.60433333333333,4.0,0.8333333333333334
After the Moment,61.0,240608.0,0.0263,0.609,0.8740000000000001,4.99e-05,9.0,0.328,-3.889,1.0,0.0293,112.011,4.0,0.7440000000000001
Aftergold (feat. Tove Styrke),59.0,191007.0,0.0104,0.602,0.901,0.00677,8.0,0.0799,-3.842,0.0,0.0854,94.57,4.0,0.362
Against All Odds (Take A Look At Me Now) - 2016 Remastered,72.0,206360.0,0.198,0.58,0.498,0.0,1.0,0.132,-6.901,1.0,0.0277,116.271,4.0,0.111
Age Ye Rooz,43.0,240160.0,0.835,0.472,0.317,0.0,7.0,0.131,-14.995,1.0,0.0388,87.5,4.0,0.715
Agua,36.0,193777.0,0.0453,0.7879999999999999,0.546,0.0076599999999999,0.0,0.0935,-8.638,1.0,0.102,139.966,4.0,0.506
Agua De Beber,46.0,149453.0,0.556,0.638,0.283,0.0601,0.0,0.0814,-20.356,0.0,0.0404,80.167,4.0,0.887
Aguanile,63.0,315266.0,0.0828,0.632,0.785,1.18e-05,8.0,0.0604,-3.797,1.0,0.0512,122.342,4.0,0.679
Aguzate,48.0,375600.0,0.775,0.561,0.644,0.00943,9.0,0.106,-9.596,0.0,0.0377,111.05,4.0,0.956
Ah Blem Blem,43.0,206080.0,0.147,0.782,0.8270000000000001,1.86e-05,11.0,0.0813,-4.42,0.0,0.043,100.981,4.0,0.629
Ah!Dor! - Boss In Drama Remix,42.0,204023.0,0.0153,0.715,0.605,0.0085,5.0,0.0977,-8.407,0.0,0.0436,80.01899999999998,4.0,0.921
"Ah, It's a Love Song",32.0,201000.0,0.0197,0.506,0.866,0.0,10.0,0.353,-3.3710000000000004,1.0,0.0718,145.92700000000005,4.0,0.613
Ahead Of Myself,67.0,223146.0,0.0014,0.5870000000000001,0.542,0.0,5.0,0.0906,-7.876,1.0,0.034,89.991,4.0,0.371
Ahla Haga Feeki - DJ Mix,35.0,242711.0,0.0619,0.8420000000000001,0.746,0.00181,9.0,0.0454,-10.63,1.0,0.0561,120.004,4.0,0.961
Ahora Qué Hago Sin Ti,45.0,231600.0,0.563,0.611,0.7090000000000001,0.0,11.0,0.0752,-5.164,1.0,0.056,159.983,4.0,0.644
Ahora Te Puedes Marchar,80.0,191973.0,0.148,0.78,0.877,2.36e-06,6.0,0.0627,-3.683,0.0,0.0427,133.263,4.0,0.909
Ai No Chiara (The Power Of Love),46.0,192454.0,0.986,0.703,0.197,0.847,3.0,0.105,-13.852,1.0,0.0445,116.021,4.0,0.133
Ain't Easy - THE LAUNCH,55.0,188969.0,0.0832,0.562,0.597,0.0,6.0,0.119,-5.561,1.0,0.201,99.712,4.0,0.439
Ain't My Fault - R3hab Remix,64.0,158772.0,0.0156,0.67,0.847,0.0,9.0,0.22,-3.723,1.0,0.043,150.109,4.0,0.613
Ain't No Angel,52.0,223157.0,0.281,0.545,0.7759999999999999,0.00027,0.0,0.195,-2.005,1.0,0.0439,76.051,4.0,0.603
Ain't No Easy Way,43.0,156813.0,0.0657,0.532,0.947,1.49e-06,8.0,0.065,-4.2,1.0,0.0457,95.786,4.0,0.748
Ain't No Half-Steppin',57.0,319906.0,0.00569,0.836,0.728,0.000819,10.0,0.0649,-12.058,0.0,0.234,100.842,4.0,0.599
Ain't No Man,62.0,212346.0,0.315,0.7659999999999999,0.695,0.0,11.0,0.112,-5.564,1.0,0.341,90.805,4.0,0.7659999999999999
Ain't No Mountain High Enough,41.0,151666.0,0.482,0.669,0.616,0.0,11.0,0.17899999999999996,-10.776000000000002,0.0,0.033,130.037,4.0,0.818
Ain't No Mountain High Enough - Stereo Version,30.0,146160.0,0.4370000000000001,0.677,0.693,0.0,11.0,0.405,-7.561,0.0,0.0343,130.013,4.0,0.755
Ain't No Rest For The Wicked - Original Version,72.0,175493.0,0.0597,0.635,0.914,0.0,0.0,0.601,-5.631,1.0,0.111,156.014,4.0,0.922
Ain't No Rest for the Wicked,73.0,175493.0,0.0438,0.634,0.8490000000000001,0.0,0.0,0.363,-7.075,1.0,0.105,156.004,4.0,0.919
Ain't No Sunshine,77.0,125093.0,0.457,0.479,0.416,1.7199999999999998e-05,4.0,0.118,-11.451,0.0,0.124,79.593,4.0,0.514
Ain't That Lonely Yet - Remastered,44.0,200706.0,0.431,0.598,0.732,3.31e-06,5.0,0.1,-5.098,1.0,0.0259,106.92,4.0,0.5489999999999999
Ain't That Why - Skytech Remix,64.0,162400.0,0.0525,0.354,0.8540000000000001,0.0,6.0,0.331,-4.587,0.0,0.294,74.994,4.0,0.407
Ain't Too Proud To Beg,22.0,156173.0,0.5489999999999999,0.763,0.6559999999999999,0.0,0.0,0.125,-6.86,1.0,0.0417,118.394,4.0,0.926
Ain't You,41.0,220125.0,0.27,0.565,0.8340000000000001,0.00592,8.0,0.108,-2.74,0.0,0.03,159.988,4.0,0.348
Air Castles - Original Mix,36.0,266874.0,0.0115,0.551,0.7490000000000001,0.816,1.0,0.36,-4.683,0.0,0.0437,175.972,4.0,0.19
Air Maxwell,20.0,150799.0,0.0019,0.636,0.949,0.75,11.0,0.608,-4.7860000000000005,1.0,0.0739,100.03,4.0,0.257
Aire,43.0,190626.0,0.0983,0.903,0.35,0.422,1.0,0.0782,-10.96,1.0,0.131,114.965,4.0,0.41
Airplane mode,58.0,183723.0,0.0485,0.606,0.911,0.0,1.0,0.334,-3.6010000000000004,0.0,0.129,113.933,4.0,0.742
Airplanes (feat. Hayley Williams),77.0,180480.0,0.11,0.66,0.867,0.0,6.0,0.0368,-4.285,0.0,0.116,93.033,4.0,0.377
Al Fondo de Mi,49.0,233656.0,0.0703,0.52,0.514,0.00384,8.0,0.148,-9.535,1.0,0.028,75.02600000000002,4.0,0.69
Al Natural (feat. Yandel),63.0,204346.0,0.246,0.924,0.782,0.0,10.0,0.0659,-4.55,0.0,0.0816,95.01,4.0,0.745
Al Sol de Noche,0.0,263573.0,0.35,0.649,0.524,0.868,2.0,0.175,-9.301,1.0,0.0262,130.982,4.0,0.43
Alabam,32.0,139906.0,0.378,0.7190000000000001,0.653,0.00364,2.0,0.129,-11.572,1.0,0.0305,106.718,4.0,0.96
Alabama Jubilee,20.0,167906.0,0.231,0.8009999999999999,0.607,6.51e-05,0.0,0.315,-13.441,1.0,0.0596,125.263,4.0,0.908
Alabina - Original 1996,40.0,225666.0,0.171,0.636,0.969,0.0,4.0,0.345,-1.913,0.0,0.0716,101.835,4.0,0.911
Alakazam (feat. JME & Denzel Curry),60.0,218000.0,0.381,0.812,0.574,0.0,10.0,0.129,-8.405,0.0,0.392,144.03,4.0,0.38
Alarm,70.0,205593.0,0.0812,0.7559999999999999,0.589,0.0,0.0,0.176,-5.093,1.0,0.232,146.928,4.0,0.8109999999999999
Alas de Papel,35.0,209460.0,0.00656,0.57,0.8420000000000001,0.00251,4.0,0.199,-5.765,1.0,0.0341,104.986,4.0,0.522
Albatros,56.0,165624.0,0.342,0.615,0.48,0.564,5.0,0.7020000000000001,-10.948,0.0,0.126,118.438,3.0,0.6679999999999999
Album of the Year - Freestyle,77.0,138872.0,0.0805,0.705,0.816,0.0,10.0,0.476,-7.046,0.0,0.32,94.211,4.0,0.929
Aldrig Mer (feat. TENDER),49.0,243918.0,0.0649,0.359,0.774,0.104,7.0,0.11,-5.789,1.0,0.0745,184.739,4.0,0.141
Alejandro,62.0,274213.0,0.00043,0.632,0.789,0.00144,11.0,0.356,-6.61,0.0,0.0557,98.986,4.0,0.35
Algo Bueno,39.0,371893.0,0.85,0.59,0.332,0.00489,1.0,0.116,-12.132,1.0,0.0649,75.024,4.0,0.606
Algo Contigo,59.0,209280.0,0.0444,0.687,0.969,0.0,9.0,0.0927,-3.179,1.0,0.0597,127.961,4.0,0.765
Algo Musical,59.0,209452.0,0.0648,0.883,0.626,4.24e-06,1.0,0.0594,-7.541,1.0,0.0853,107.023,4.0,0.565
Alguien Canto - The Music Played,48.0,197866.0,0.7090000000000001,0.393,0.365,0.0072599999999999,6.0,0.317,-10.496,0.0,0.0278,81.525,4.0,0.364
Alguna Solución,34.0,270000.0,0.0017,0.703,0.725,0.0262,9.0,0.0751,-4.851,1.0,0.0306,120.031,4.0,0.57
Ali Baba,33.0,405547.0,0.0123,0.693,0.904,0.8959999999999999,6.0,0.093,-5.365,0.0,0.0619,138.03799999999998,4.0,0.122
Ali Bomaye,67.0,372706.0,0.0203,0.378,0.691,0.0,10.0,0.4,-5.308,0.0,0.461,75.16199999999998,4.0,0.226
Alice,22.0,214935.0,0.000509,0.501,0.67,0.8690000000000001,11.0,0.0928,-7.683,0.0,0.0589,146.204,4.0,0.504
Alicia Adorada,41.0,255600.0,0.0483,0.701,0.7829999999999999,0.0,0.0,0.0673,-9.712,1.0,0.0398,79.885,4.0,0.965
Alien,56.0,194906.0,0.0876,0.565,0.87,1.36e-06,2.0,0.118,-5.299,1.0,0.189,96.006,4.0,0.363
Alien Boy,71.0,163524.0,0.111,0.8029999999999999,0.599,0.0,1.0,0.236,-5.169,1.0,0.0985,130.107,4.0,0.484
Alison,11.0,204000.0,0.6709999999999999,0.564,0.317,5.84e-05,1.0,0.119,-11.216,0.0,0.0473,176.915,4.0,0.378
Alive,39.666666666666664,280679.1666666667,0.0282477,0.43116666666666664,0.8761666666666666,0.05553532666666667,4.833333333333333,0.22890000000000002,-6.590833333333333,0.6666666666666666,0.04691666666666667,98.91766666666666,4.0,0.5215
Alive (with Offset & 2 Chainz),36.0,235897.0,0.362,0.809,0.7559999999999999,1.62e-06,10.0,0.123,-6.7120000000000015,1.0,0.342,150.005,4.0,0.5920000000000001
Alive - Chris Lord-Alge Mix,60.0,205026.0,1.21e-05,0.421,0.95,0.000214,10.0,0.314,-3.985,1.0,0.0768,80.91199999999998,4.0,0.5529999999999999
Alive With The Glory Of Love,5.0,254955.0,0.0541,0.358,0.912,0.0,9.0,0.183,-4.631,1.0,0.121,202.789,4.0,0.626
All About,52.0,190551.0,0.596,0.7170000000000001,0.615,0.0,3.0,0.0912,-6.636,1.0,0.059,144.942,4.0,0.417
All About That Bass,68.5,188337.0,0.05245,0.8089999999999999,0.883,2.39e-06,9.0,0.11649999999999999,-3.725,1.0,0.05085,134.058,4.0,0.9615
"All About U (ft. Nate Dogg, Snoop Dogg, Fatal & Yani Hadati)",26.0,276813.0,0.0652,0.856,0.7929999999999999,0.0,11.0,0.314,-4.004,0.0,0.147,103.206,4.0,0.778
All Along the Watchtower,78.0,240800.0,0.00255,0.438,0.805,5.69e-05,8.0,0.0842,-6.236999999999999,1.0,0.06239999999999999,113.253,4.0,0.564
All Apologies,10.0,157733.0,0.91,0.743,0.0262,0.0241,4.0,0.0878,-27.691,1.0,0.0363,100.053,4.0,0.333
All Day,45.0,198386.0,0.0797,0.825,0.481,0.0,2.0,0.239,-8.6,1.0,0.0396,121.046,4.0,0.7609999999999999
All Day All Night (feat. Tate McRae),32.0,164000.0,0.00214,0.722,0.71,0.0,7.0,0.0957,-8.679,1.0,0.0734,120.028,4.0,0.438
All Day and All of the Night,13.0,142226.0,0.247,0.563,0.915,8.46e-05,7.0,0.0613,-5.062,1.0,0.08,136.345,4.0,0.71
All Day and All of the Night - 2014 Remastered Version,38.0,142480.0,0.498,0.551,0.954,0.0,7.0,0.0884,-2.844,1.0,0.0814,136.862,4.0,0.685
All Eyes on Me,44.0,258106.0,0.0143,0.7,0.684,0.0,1.0,0.073,-6.393,1.0,0.0725,95.169,4.0,0.48
All Eyez On Me,78.0,307773.0,0.03,0.873,0.7190000000000001,0.0,1.0,0.333,-5.948,1.0,0.248,93.281,4.0,0.858
All Eyez feat. Jeremih,1.0,215297.0,0.0571,0.419,0.655,0.0,0.0,0.0962,-6.678999999999999,1.0,0.247,76.835,3.0,0.353
All Falls Down,69.0,223506.0,0.184,0.643,0.7170000000000001,0.0,8.0,0.152,-4.876,0.0,0.506,90.893,4.0,0.46
All Falls Down (feat. Juliander),83.0,199111.0,0.303,0.6579999999999999,0.6779999999999999,0.0,1.0,0.361,-4.407,1.0,0.058,97.976,4.0,0.662
All For Love,76.0,180484.0,0.145,0.6890000000000001,0.901,1.03e-05,7.0,0.459,-1.431,1.0,0.0678,125.115,4.0,0.6509999999999999
All For You,66.75,223096.5,0.056275,0.59675,0.7777499999999999,4.631000000000001e-05,4.75,0.0912,-5.082,0.75,0.042725,132.256,3.75,0.6134999999999999
All Four Walls,58.0,192066.0,0.0111,0.552,0.8370000000000001,0.213,5.0,0.0773,-6.246,0.0,0.0403,123.951,4.0,0.7709999999999999
All Girls Are The Same,34.0,169295.0,0.1689999999999999,0.6729999999999999,0.449,0.00115,0.0,0.0731,-9.727,1.0,0.298,161.925,4.0,0.216
All Hail the Void,36.0,216455.0,3.34e-05,0.257,0.986,0.00282,2.0,0.0945,-5.647,1.0,0.201,90.01,4.0,0.254
All I Am,87.0,218868.0,0.0445,0.74,0.6689999999999999,0.0,0.0,0.184,-5.199,1.0,0.0373,122.00699999999999,4.0,0.536
All I Am - Acoustic,62.0,224693.0,0.8340000000000001,0.698,0.349,0.0,0.0,0.0804,-7.579,1.0,0.0351,121.898,4.0,0.446
"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",65.0,230281.0,0.0135,0.55,0.779,0.0,0.0,0.333,-3.841,1.0,0.211,150.069,4.0,0.315
All I Ever Wanted (feat. Maysa),36.0,257519.0,0.488,0.616,0.5710000000000001,0.0069,9.0,0.0968,-9.095,0.0,0.0429,74.96300000000002,4.0,0.552
